Date,Open,High,Low,Close,Adj Close,Volume
2022-04-07,351.179993,352.899994,345.809998,349.549988,347.343323,2848500
2022-04-08,347.299988,355.890015,345.649994,352.269989,350.046173,2235100
2022-04-11,350.640015,351.500000,345.820007,347.369995,345.177063,1809200
2022-04-12,350.000000,354.480011,344.480011,345.799988,343.617004,4038500
2022-04-13,344.410004,357.000000,342.869995,355.140015,352.898071,3048500
2022-04-14,357.179993,362.950012,356.869995,357.820007,355.561157,3358900
2022-04-18,353.989990,360.760010,353.220001,356.799988,354.547577,1871400
2022-04-19,356.809998,364.670013,356.070007,363.869995,361.572906,2999300
2022-04-20,366.660004,371.890015,363.869995,365.290009,362.984009,3377300
2022-04-21,369.480011,375.220001,363.459991,364.440002,362.139313,3605300
2022-04-22,360.500000,362.100006,350.609985,351.179993,348.963013,2968800
2022-04-25,349.279999,355.059998,347.149994,354.600006,352.361481,3380400
2022-04-26,347.940002,350.059998,343.579987,344.109985,341.937653,3116400
2022-04-27,357.000000,373.739990,356.000000,361.570007,359.287476,5702300
2022-04-28,369.130005,381.970001,368.790009,378.829987,376.438477,6843300
2022-04-29,372.049988,377.119995,361.750000,363.380005,361.085999,4741800
2022-05-02,363.000000,364.929993,350.589996,359.040009,356.773407,3903800
2022-05-03,361.589996,363.440002,353.440002,357.790009,355.531281,2686900
2022-05-04,359.369995,369.239990,353.660004,368.519989,366.193573,3346600
2022-05-05,362.100006,367.769989,349.029999,353.369995,351.139221,3424800
2022-05-06,346.250000,351.260010,340.779999,347.119995,344.928680,3635200
2022-05-09,341.000000,342.390015,324.890015,327.989990,325.919434,5777400
2022-05-10,332.309998,333.679993,323.049988,325.329987,323.276215,5003500
2022-05-11,325.480011,331.000000,318.549988,325.869995,323.812805,4263900
2022-05-12,321.769989,325.579987,312.769989,321.239990,319.212036,3891500
2022-05-13,327.670013,335.230011,326.089996,332.799988,330.699066,3536000
2022-05-16,328.540009,333.549988,325.029999,329.730011,327.648468,2062300
2022-05-17,340.109985,341.179993,332.529999,338.859985,336.720825,2802300
2022-05-18,333.619995,341.600006,333.559998,335.899994,333.779510,4521400
2022-05-19,330.000000,336.209991,324.429993,332.220001,330.122711,4380700
2022-05-20,335.700012,339.609985,327.690002,336.179993,334.057739,3428700
2022-05-23,339.029999,351.299988,338.959991,348.429993,346.230377,3420800
2022-05-24,343.890015,344.000000,335.980011,340.690002,338.539276,2561500
2022-05-25,340.579987,347.739990,339.209991,344.760010,342.583588,3033400
2022-05-26,348.000000,353.250000,346.010010,349.890015,347.681183,2817400
2022-05-27,353.390015,357.790009,352.109985,357.779999,355.521393,2658700
2022-05-31,353.089996,360.970001,351.140015,357.869995,355.610779,3873800
2022-06-01,358.200012,364.440002,354.850006,357.059998,354.805939,2190000
2022-06-02,360.489990,365.049988,357.760010,363.079987,360.787903,2484200
2022-06-03,359.480011,360.950012,355.769989,357.820007,355.561157,2076600
2022-06-06,362.000000,368.309998,358.529999,360.140015,357.866486,2196100
2022-06-07,356.929993,364.480011,356.329987,364.019989,361.721985,2158800
2022-06-08,365.000000,367.119995,360.980011,362.329987,360.042664,1709600
2022-06-09,359.760010,362.209991,348.940002,349.000000,346.796783,2250600
2022-06-10,341.329987,344.309998,334.600006,334.750000,332.636749,3300500
2022-06-13,322.000000,330.899994,317.920013,319.739990,317.721527,4825100
2022-06-14,320.100006,324.000000,319.660004,322.140015,320.106384,2788400
2022-06-15,327.410004,330.630005,319.429993,325.390015,323.335876,2357800
2022-06-16,316.089996,316.450012,305.079987,308.779999,306.830719,4528500
2022-06-17,307.000000,314.140015,303.649994,310.690002,308.728638,6235300
2022-06-21,316.049988,320.230011,314.880005,317.399994,315.396301,3193700
2022-06-22,313.470001,319.040009,311.359985,316.149994,314.154205,2671500
2022-06-23,318.899994,319.980011,313.540009,316.760010,314.760315,2387600
2022-06-24,319.220001,330.809998,319.220001,330.500000,328.413574,4318900
2022-06-27,331.970001,331.970001,327.119995,328.829987,326.754150,2810800
2022-06-28,332.700012,337.149994,318.119995,318.290009,316.280670,3394200
2022-06-29,319.109985,326.109985,318.410004,322.589996,320.553497,3779500
2022-06-30,315.299988,318.290009,309.690002,315.480011,313.488434,3411500
2022-07-01,314.100006,318.940002,311.309998,318.239990,316.230988,2287700
2022-07-05,313.079987,320.309998,309.459991,319.260010,317.244568,2112100
2022-07-06,319.000000,322.359985,315.720001,320.170013,318.148834,2219200
2022-07-07,322.350006,324.859985,319.519989,324.070007,322.517761,2202100
2022-07-08,322.779999,324.980011,319.350006,323.059998,321.512604,1662100
2022-07-11,319.380005,326.220001,319.149994,324.190002,322.637207,2073800
2022-07-12,320.209991,327.359985,320.209991,322.859985,321.313538,2761500
2022-07-13,315.950012,324.929993,313.809998,323.369995,321.821106,2442600
2022-07-14,316.160004,327.579987,315.390015,325.029999,323.473175,2743900
2022-07-15,333.630005,335.570007,329.760010,332.570007,330.977081,3387400
2022-07-18,335.500000,337.510010,329.790009,331.010010,329.424530,2468500
2022-07-19,331.779999,342.010010,331.779999,340.380005,338.749634,2689800
2022-07-20,340.380005,343.309998,336.290009,341.269989,339.635345,2563600
2022-07-21,341.869995,347.230011,340.059998,346.920013,345.258331,2230800
2022-07-22,348.880005,351.089996,340.399994,343.880005,342.232910,2253000
2022-07-25,344.450012,345.540009,340.109985,344.209991,342.561279,2180100
2022-07-26,342.649994,344.630005,339.299988,341.279999,339.645355,2254200
2022-07-27,343.010010,348.920013,331.239990,343.269989,341.625793,4580300
2022-07-28,348.000000,353.260010,340.619995,352.450012,350.761841,3635500
2022-07-29,354.130005,356.799988,349.959991,353.790009,352.095459,3176800
2022-08-01,347.809998,354.839996,345.660004,350.540009,348.860992,2289400
2022-08-02,347.079987,351.149994,343.980011,349.010010,347.338318,2878800
2022-08-03,350.000000,356.480011,348.540009,354.130005,352.433838,2921200
2022-08-04,354.670013,358.609985,349.649994,356.070007,354.364502,2339500
2022-08-05,350.399994,357.829987,350.399994,357.510010,355.797607,1848700
