Date,Open,High,Low,Close,Adj Close,Volume
2022-04-07,286.899994,298.480011,283.869995,292.970001,292.970001,1767000
2022-04-08,271.149994,282.559998,265.109985,272.019989,272.019989,4433700
2022-04-11,267.589996,275.817993,263.059998,271.630005,271.630005,1819100
2022-04-12,281.329987,283.809998,267.500000,268.320007,268.320007,1624500
2022-04-13,270.040009,282.369995,266.329987,280.329987,280.329987,1121000
2022-04-14,280.070007,280.070007,263.940002,265.350006,265.350006,1553200
2022-04-18,265.350006,265.350006,254.149994,259.119995,259.119995,1157600
2022-04-19,258.000000,277.704987,257.079987,273.899994,273.899994,1443500
2022-04-20,277.820007,277.989990,264.739990,265.809998,265.809998,965900
2022-04-21,267.589996,273.880005,251.690002,253.820007,253.820007,1247700
2022-04-22,255.360001,256.700012,243.850006,245.289993,245.289993,1379400
2022-04-25,245.839996,254.100006,244.050003,253.630005,253.630005,1229100
2022-04-26,250.279999,250.923004,242.554993,242.979996,242.979996,1462400
2022-04-27,245.740005,252.759995,241.854996,243.660004,243.660004,1261900
2022-04-28,251.449997,263.440002,246.669998,259.980011,259.980011,3214600
2022-04-29,242.330002,250.929993,224.029999,224.830002,224.830002,4478600
2022-05-02,224.389999,235.470001,219.550003,235.279999,235.279999,2976000
2022-05-03,232.419998,235.149994,221.369995,223.539993,223.539993,1771000
2022-05-04,226.699997,234.910004,211.449997,234.699997,234.699997,2793300
2022-05-05,229.250000,229.250000,210.199997,212.710007,212.710007,2243600
2022-05-06,210.899994,210.929993,193.610001,202.259995,202.259995,3370100
2022-05-09,198.270004,200.600006,180.100006,183.350006,183.350006,4834300
2022-05-10,191.789993,194.479996,174.639999,180.979996,180.979996,2551200
2022-05-11,178.119995,186.039993,166.479996,169.279999,169.279999,2680600
2022-05-12,164.572006,175.270004,161.039993,168.240005,168.240005,4023000
2022-05-13,175.559998,189.320007,173.889999,188.899994,188.899994,3758000
2022-05-16,184.389999,186.339996,170.809998,177.000000,177.000000,3007800
2022-05-17,184.929993,186.000000,166.839996,174.429993,174.429993,2885100
2022-05-18,171.800003,172.104996,159.539993,162.490005,162.490005,2770100
2022-05-19,163.929993,178.419998,162.865005,174.750000,174.750000,3062800
2022-05-20,178.600006,182.014999,169.175003,177.399994,177.399994,2037000
2022-05-23,174.029999,180.000000,171.240005,177.699997,177.699997,1828500
2022-05-24,174.080002,174.490005,161.990005,164.169998,164.169998,2394400
2022-05-25,162.000000,173.089996,161.210007,170.750000,170.750000,1732700
2022-05-26,168.449997,176.589996,166.039993,175.179993,175.179993,1465400
