Date,Open,High,Low,Close,Adj Close,Volume
2022-04-07,53.169998,55.988998,49.320000,49.869999,49.869999,1450400
2022-04-08,49.240002,49.790001,45.930000,47.720001,47.720001,1331300
2022-04-11,46.320000,49.014999,44.160000,46.349998,46.349998,1606800
2022-04-12,48.779999,50.340000,46.590000,47.029999,47.029999,1644900
2022-04-13,47.279999,51.330002,46.700001,50.860001,50.860001,1403200
2022-04-14,50.529999,51.540001,49.000000,50.459999,50.459999,1499300
2022-04-18,49.360001,52.397999,48.259998,50.500000,50.500000,1306300
2022-04-19,49.299999,56.209999,49.299999,54.610001,54.610001,1739200
2022-04-20,54.970001,55.279999,51.290001,54.009998,54.009998,1015800
2022-04-21,54.709999,57.470001,47.042999,48.130001,48.130001,2169300
2022-04-22,47.570000,50.049999,46.470001,48.160000,48.160000,1075900
2022-04-25,48.779999,54.330002,48.160000,53.590000,53.590000,1562000
2022-04-26,53.250000,53.250000,49.910000,50.970001,50.970001,1204600
2022-04-27,50.900002,54.520000,48.900002,50.259998,50.259998,1184700
2022-04-28,50.540001,52.450001,46.060001,51.340000,51.340000,1440500
2022-04-29,51.209999,53.459999,47.660000,47.930000,47.930000,651800
2022-05-02,47.889999,51.169998,47.070000,50.619999,50.619999,798500
2022-05-03,50.560001,53.910000,48.139999,48.799999,48.799999,827000
2022-05-04,48.750000,54.779999,45.450001,54.080002,54.080002,1337200
2022-05-05,51.810001,53.889999,46.755001,47.790001,47.790001,1378200
2022-05-06,46.950001,47.465000,40.500000,42.369999,42.369999,2425300
2022-05-09,40.750000,41.900002,36.110001,36.919998,36.919998,2369000
2022-05-10,39.290001,40.630001,33.000000,36.759998,36.759998,3761900
2022-05-11,35.400002,37.240002,34.349998,34.480000,34.480000,2394000
2022-05-12,33.939999,38.320000,32.119999,37.849998,37.849998,2210000
2022-05-13,40.230000,46.369999,40.099998,44.540001,44.540001,2163100
2022-05-16,43.509998,44.939999,39.450001,39.860001,39.860001,1613700
2022-05-17,41.360001,41.930000,36.080002,40.209999,40.209999,1729800
2022-05-18,39.740002,41.450001,37.080002,37.700001,37.700001,991500
2022-05-19,37.860001,40.849998,37.164001,39.029999,39.029999,1556600
2022-05-20,40.099998,40.360001,35.105000,37.750000,37.750000,1465900
2022-05-23,38.009998,39.020000,36.255001,37.880001,37.880001,925900
2022-05-24,36.500000,36.799999,33.000000,34.840000,34.840000,1002800
2022-05-25,34.750000,37.669998,34.744999,37.090000,37.090000,1308800
2022-05-26,37.070000,42.470001,36.139999,40.070000,40.070000,1823600
2022-05-27,40.660000,43.259998,40.070000,42.939999,42.939999,1143100
2022-05-31,42.689999,43.470001,38.680000,38.939999,38.939999,1800700
2022-06-01,39.540001,41.319000,38.009998,38.330002,38.330002,808300
2022-06-02,38.320000,44.970001,38.160000,44.900002,44.900002,1725600
2022-06-03,43.009998,43.750000,40.279999,40.930000,40.930000,1650300
2022-06-06,42.250000,42.549999,38.750000,39.840000,39.840000,3063300
2022-06-07,44.130001,51.980000,43.650002,51.000000,51.000000,8332400
2022-06-08,51.049999,54.500000,49.490002,50.349998,50.349998,2797300
2022-06-09,49.500000,51.779999,47.790001,49.160000,49.160000,1799500
2022-06-10,46.860001,47.810001,42.820000,44.950001,44.950001,2431400
2022-06-13,41.590000,44.400002,40.130001,42.520000,42.520000,1985100
2022-06-14,42.740002,45.634998,41.296001,45.139999,45.139999,1715100
2022-06-15,45.130001,49.650002,44.580002,47.840000,47.840000,2650200
2022-06-16,45.080002,46.560001,43.150002,43.930000,43.930000,1845800
2022-06-17,44.099998,46.240002,43.130001,44.009998,44.009998,3670000
2022-06-21,44.980000,47.889999,44.980000,46.730000,46.730000,1786300
2022-06-22,45.230000,49.959999,45.040001,47.880001,47.880001,1635500
2022-06-23,48.250000,54.060001,46.259998,52.930000,52.930000,2307300
2022-06-24,53.730000,55.439999,51.840000,54.360001,54.360001,2104100
2022-06-27,57.660000,57.950001,52.599998,53.959999,53.959999,1768200
2022-06-28,53.619999,55.195000,50.900002,51.630001,51.630001,1383300
2022-06-29,51.130001,53.639999,50.029999,53.419998,53.419998,1433700
2022-06-30,52.759998,54.549999,49.480000,53.139999,53.139999,1690000
2022-07-01,52.779999,55.039001,51.250000,54.349998,54.349998,1754500
2022-07-05,53.419998,60.360001,52.880001,59.150002,59.150002,2379600
2022-07-06,57.709999,58.020000,54.730000,56.009998,56.009998,3391300
2022-07-07,56.599998,59.340000,55.560001,59.090000,59.090000,2271200
2022-07-08,57.279999,59.235001,54.790001,57.820000,57.820000,1908800
2022-07-11,56.610001,57.900002,54.500000,57.369999,57.369999,985800
2022-07-12,57.279999,59.540001,52.740002,54.230000,54.230000,1828600
2022-07-13,53.070000,56.599998,51.540001,55.720001,55.720001,1259800
2022-07-14,55.400002,55.619999,53.040001,53.959999,53.959999,724000
